t,host_monotonic_s,coordinate_frame,right_frame_counter,right_receive_monotonic_s,right_age_s,right_controller_valid,right_controller_pos_x,right_controller_pos_y,right_controller_pos_z,right_controller_quat_w,right_controller_quat_x,right_controller_quat_y,right_controller_quat_z,right_tcp_valid,right_tcp_pos_x,right_tcp_pos_y,right_tcp_pos_z,right_tcp_quat_w,right_tcp_quat_x,right_tcp_quat_y,right_tcp_quat_z,left_frame_counter,left_receive_monotonic_s,left_age_s,left_controller_valid,left_controller_pos_x,left_controller_pos_y,left_controller_pos_z,left_controller_quat_w,left_controller_quat_x,left_controller_quat_y,left_controller_quat_z,left_tcp_valid,left_tcp_pos_x,left_tcp_pos_y,left_tcp_pos_z,left_tcp_quat_w,left_tcp_quat_x,left_tcp_quat_y,left_tcp_quat_z
0.482740084,104205.361501750,vr_world,57888,104205.348973458,0.012528792,1,0.168162000,-0.369883000,-0.452627000,0.111893643,-0.517755891,0.847483605,-0.034353890,1,0.352072103,-0.318909508,-0.454107460,0.111893643,-0.517755891,0.847483605,-0.034353890,57966,104205.348973458,0.012528792,1,0.103404000,0.150903000,-0.438128000,0.050807751,-0.829597757,0.555029477,0.033591865,1,0.274521905,0.086405980,-0.490041650,0.050807751,-0.829597757,0.555029477,0.033591865
0.493719417,104205.372481083,vr_world,57889,104205.367498833,0.004982792,1,0.167702000,-0.371307000,-0.451171000,0.115133652,-0.504886400,0.854954274,-0.029785133,1,0.352981362,-0.325542578,-0.451955284,0.115133652,-0.504886400,0.854954274,-0.029785133,57967,104205.367498833,0.004982792,1,0.104461000,0.150328000,-0.435608000,0.051276213,-0.822338874,0.565925127,0.029296358,1,0.274110121,0.081093350,-0.486223854,0.051276213,-0.822338874,0.565925127,0.029296358
0.505658959,104205.384420625,vr_world,57889,104205.367498833,0.016922417,1,0.167702000,-0.371307000,-0.451171000,0.115133652,-0.504886400,0.854954274,-0.029785133,1,0.352981362,-0.325542578,-0.451955284,0.115133652,-0.504886400,0.854954274,-0.029785133,57967,104205.367498833,0.016922417,1,0.104461000,0.150328000,-0.435608000,0.051276213,-0.822338874,0.565925127,0.029296358,1,0.274110121,0.081093350,-0.486223854,0.051276213,-0.822338874,0.565925127,0.029296358
0.517093167,104205.395854833,vr_world,57890,104205.385758625,0.010096708,1,0.167748000,-0.372949000,-0.448125000,0.110659270,-0.494447255,0.861601980,-0.030306191,1,0.354098594,-0.331825066,-0.450515596,0.110659270,-0.494447255,0.861601980,-0.030306191,57968,104205.385758625,0.010096708,1,0.105938000,0.149351000,-0.433888000,0.052347722,-0.815032866,0.576325071,0.028819352,1,0.273794022,0.075884110,-0.484516259,0.052347722,-0.815032866,0.576325071,0.028819352
0.527825584,104205.406587250,vr_world,57891,104205.404006458,0.002581250,1,0.168228000,-0.379224000,-0.442429000,0.099578435,-0.482566332,0.869430043,-0.036128547,1,0.355675068,-0.343813525,-0.448186556,0.099578435,-0.482566332,0.869430043,-0.036128547,57969,104205.404006458,0.002581250,1,0.109192000,0.146940000,-0.429635000,0.054717304,-0.806410945,0.588394894,0.022335018,1,0.275303999,0.068222849,-0.478076757,0.054717304,-0.806410945,0.588394894,0.022335018
0.540205417,104205.418967083,vr_world,57891,104205.404006458,0.014960958,1,0.168228000,-0.379224000,-0.442429000,0.099578435,-0.482566332,0.869430043,-0.036128547,1,0.355675068,-0.343813525,-0.448186556,0.099578435,-0.482566332,0.869430043,-0.036128547,57969,104205.404006458,0.014960958,1,0.109192000,0.146940000,-0.429635000,0.054717304,-0.806410945,0.588394894,0.022335018,1,0.275303999,0.068222849,-0.478076757,0.054717304,-0.806410945,0.588394894,0.022335018
0.550987250,104205.429748916,vr_world,57892,104205.422346958,0.007402583,1,0.167603000,-0.383825000,-0.439782000,0.094810423,-0.485802162,0.867868876,-0.042554161,1,0.354839775,-0.347485711,-0.446509676,0.094810423,-0.485802162,0.867868876,-0.042554161,57970,104205.422346958,0.007402583,1,0.110580000,0.143510000,-0.426269000,0.052695492,-0.808053273,0.586162325,0.026207269,1,0.276756434,0.065857407,-0.476186014,0.052695492,-0.808053273,0.586162325,0.026207269
0.561668084,104205.440429750,vr_world,57892,104205.422346958,0.018083333,1,0.167603000,-0.383825000,-0.439782000,0.094810423,-0.485802162,0.867868876,-0.042554161,1,0.354839775,-0.347485711,-0.446509676,0.094810423,-0.485802162,0.867868876,-0.042554161,57970,104205.422346958,0.018083333,1,0.110580000,0.143510000,-0.426269000,0.052695492,-0.808053273,0.586162325,0.026207269,1,0.276756434,0.065857407,-0.476186014,0.052695492,-0.808053273,0.586162325,0.026207269
0.572977542,104205.451739208,vr_world,57893,104205.441076875,0.010662666,1,0.166888000,-0.387993000,-0.436645000,0.094103399,-0.486506036,0.867359832,-0.046296304,1,0.354106570,-0.351525197,-0.443182699,0.094103399,-0.486506036,0.867359832,-0.046296304,57971,104205.441076875,0.010662666,1,0.112003000,0.140451000,-0.423491000,0.054748369,-0.809894733,0.583349780,0.027859865,1,0.278706760,0.064186321,-0.473787414,0.054748369,-0.809894733,0.583349780,0.027859865
0.584005917,104205.462767583,vr_world,57894,104205.459099041,0.003669042,1,0.165956000,-0.395563000,-0.430910000,0.089973335,-0.484186101,0.868640804,-0.054145840,1,0.353432420,-0.360547347,-0.437974478,0.089973335,-0.484186101,0.868640804,-0.054145840,57972,104205.459099041,0.003669042,1,0.114699000,0.135937000,-0.418551000,0.057967633,-0.807306211,0.586538346,0.029482249,1,0.280806498,0.058674422,-0.469295488,0.057967633,-0.807306211,0.586538346,0.029482249
